0,0
0,0
0,9147976509143227
1,0456334745155886
1,8295952997586828
2,091266945176016
2,744392946904749
3,0878519146714423
3,1369004112171437
3,150431322514263
3,213024551892205
3,2756308107976024
3,3382493659120436
3,4008795381046557
3,4635206971673886
3,526172257567117
3,647916443690578
3,6591905921174104
4,182533872248057
4,573988235429514
5,488785876873909
6,4035835164177435
7,318381153858761
8,23317878956862
8,76690699527073
8,822449206587265
8,878090050067284
8,93382768183537
8,98966030174907
9,045586151213541
9,101603511825004
16,52923471148838
16,69452705864552
16,859819405805567
17,02511175296268
17,190404099945678
17,35569644710276
17,520988794262763
17,686281141242787
17,851573488399833
21,139781112600062
21,305073158172622
21,470365208384532
21,63565726313362
21,800949322320907
21,95514368960899
21,958303438530162
21,966241385837844
22,13153345342294
22,296825525142168
22,462117601093702
22,869941319617148
23,003936886906427
24,049570330386675
25,095203769686773
26,14083720453003
27,186470634477256
27,833000934858497
27,996374655072255
28,159770768218095
28,232104060292585
28,323188887303573
28,48662863322177
28,650089635955876
28,813571533838026
28,97707397300184
29,14059660789603
29,277737481488575
29,304139099875055
29,46770111922571
29,631282342030477
29,79488245209636
29,958501140101088
30,122138103105403
30,285793044910484
30,44946567577516
30,613155712003316
30,77686287568028
30,940586894864314
31,104327503833787
31,268084441420473
31,43185745295448
31,595646288117088
31,759450702188893
31,923270455545737
32,08710531286491
32,25095504407014
32,41481942376885
32,57869823093844
32,742591248585924
32,90649826482347
33,0704190714268
33,23435346415886
33,398301242965786
33,56226221184581
33,72623617843539
33,89022295389058
34,054222353259206
34,21823419512086
34,382258300885375
34,546294496741744
34,71034261075949
34,874402474838256
35,03847392401415
35,20255679612662
35,36665093218348
35,53075617629832
35,694872375263195
35,858999378495994
36,02313703840389
36,18728521006238
36,35144375055137
36,51561252097908
36,67979138330566
36,8439802028702
37,008178846979675
37,172387185524926
37,33660509067811
37,50083243642214
37,66506909978038
37,82931495905948
37,99356989490264
38,15783379052614
38,32210653038081
38,486388001199714
38,65067809184296
38,814976692840965
38,97928369642226
39,14359899685455
39,307922490168274
39,472254073710744
39,636593647361316
39,80094111164167
39,965296369633485
40,12965932547966
40,29402988482699
40,458407954979066
40,6227934449581
40,78718626502811
117,73414737935622
117,82856795088423
117,92309580957324
118,01773069763031
118,11247235778059
118,20732053330629
118,30227496800336
118,48958963588868
118,58483499457874
118,68018563721229
118,77564131162667
118,87120176409191
118,96686674212337
119,06263599376783
119,1585092676078
119,34691534633437
119,44309912328265
119,53938592535962
119,63577550381466
119,7322676104248
119,82886199751151
119,92555841792921
120,11751112518954
120,21450534125444
120,3116006199087
120,4087967166718
120,50609338759212
120,60349038925791
120,70098747879081
121,79443737027344
