9,71595118286271
10,409947719508237
11,103944258558272
11,797940800689219
13,259902428179663
13,29844613709068
13,337004549676443
13,375577539129026
13,414164980378551
13,452766748200593
13,491382719971304
13,530012774584828
13,568656790737395
13,60731464998847
13,6459862348682
13,68467142865684
13,723370116698614
13,76208218490471
13,800807520426979
13,839546012229825
13,878297550057258
13,9170620248462
13,95583932912795
13,994629356007538
14,033431999571345
14,07224715627608
14,111074722451951
14,149914595531914
14,1887666751054
14,22763086109484
14,266507054152333
14,305395156874313
14,344295072154749
14,383206703819207
14,422129957452574
14,461064739363591
14,500010956446003
14,538968516563765
14,577937329257843
14,6169173041247
14,655908352027351
14,6949103854653
14,73392331679725
14,772947059447704
14,811981528271781
14,851026638787582
14,890082306880094
14,929148449993656
14,968224986208952
15,007311833774594
15,046408913129605
15,0855161443232
15,124633448375702
15,163760747796125
15,202897964845292
15,242045023561422
15,281201848665821
15,320368364356959
15,359544496959607
15,39873017336342
15,437925320149416
15,477129865989049
15,51634373992505
15,555566870507683
15,594799188175132
15,634040624548799
15,673291110072206
15,712550577210493
15,7518189595883
20,533039274868376
20,544680568538677
20,556933697614177
20,56979756845616
20,583271035961047
20,597352904128478
20,612041925919375
20,627336804069813
20,64323619155406
20,65973869360264
20,676842865707613
20,694547215841993
20,712850205345134
20,731750248403575
20,751245713697905
20,771334924918754
20,792016160863152
20,81328765672544
20,835147604159143
20,857594153930183
20,880625413779722
20,904239450920493
20,92843429301514
20,9532079277581
20,97855830478362
21,00448333607228
21,030980896311547
21,058048824072316
21,085684922795274
21,113886961939713
35,337661008373814
35,378383190192956
35,41910603367015
35,459829536117425
35,500553695674405
35,585550897522545
35,73957140645117
35,78031211695539
35,82105343955185
75,61766174643442
75,66930268429562
75,72111525734411
75,77309911239085
75,82525389825959
75,87757926097258
75,93007484939118
75,98274031054991
76,03557529051224
76,08857943723922
76,14175239635327
76,19509381512808
76,24860334027134
76,30228061716677
76,35612529312252
76,41013701316317
76,46431542359879
76,51866017125879
76,57317090109089
76,62784725951737
76,68268889131333
76,73769544321401
76,79286655974627
76,84820188716145
76,90370107108878
76,95936375654564
77,01518958926485
77,07117821457692
78,85762215531155
78,90515022923391
78,94865566308734
78,99613250664152
79,03977687597603
79,08811128865331
79,1309854907406
79,18108310318189
79,22228120669632
79,2750444557948
79,31366372201843
79,369991832746
79,40513273674061
79,46592169904501
79,49668795322042
79,56283050152031
79,58832907396837
79,66071466684954
79,68005580154774
79,75957060448741
79,77186784154118
79,8593947056446
79,86376489947287
79,955746682197
79,96018334379521
80,04781289779183
80,0619328768682
80,13996325497139
80,16463964533642
80,23123130594018
80,23219746395998
80,26829997538364
80,27846619922374
80,32451523590422
80,37291017679651
80,41691628277304
80,47846654615938
80,50940031871608
80,58496536470616
80,60196705665552
80,69461621329475
80,78734750477972
80,88016064758679
80,97305536141582
81,06603136575565
81,15908838063793
81,25222612801576
81,34544433019754
81,43874271220554
81,53212099734294
81,62557891153398
81,71911618272088
81,81273253733839
81,90642770506336
82,00020141588256
82,09405339950513
82,18798338907307
82,28199111714359
82,37607631658565
82,4702387233842
82,56447807277668
82,65879410242685
86,11136970080896
86,12557551457114
86,13980926103144
86,15407092628162
86,16836049688823
86,18267795890695
86,1970232981378
86,21139650045168
86,22579755227922
86,24022644069734
86,25468314967942
86,26916766663024
86,28367997718242
86,29822006731429
86,31278792277678
86,32738352993404
86,3420068746534
86,3566579425412
86,37133671943235
86,38604319197894
86,40077734475075
86,41553916466795
86,43032863683612
86,44514574844231
86,4599904832355
86,47486282836803
86,48976276888125
86,50469029173966
86,51964538093435
86,53462802303939
86,54963820461
86,56467590974393
86,57974112501518
86,59483383550702
86,60995402791028
86,62510168641533
86,64027679798481
86,65547934687818
86,67070932002301
86,68596670155114
216,77842310484945
216,811017104594
216,8436314790084
216,87626621821985
216,9089213132463
216,94159675515664
216,97429253462806
