70,27328257409886
71,55361753951063
72,83395610560784
72,99705669883755
73,01687428433976
73,0366960994319
73,0565221403342
73,07635240338536
73,09618688593012
73,11602558312099
73,13586849223468
73,15571560991812
73,17556693330543
73,19542245692865
73,21528217956455
73,23514609694213
73,25501420643009
73,2748865032054
73,29476298456841
73,31464364782232
73,33452848822783
73,35441750287043
73,37431068802192
73,39420804140562
73,41410955955791
73,4340152379789
73,45392507369344
74,1142980847482
75,3946433013956
76,67499159564258
77,95534281422192
79,23569681366013
80,51605346363684
81,79641263812194
83,07677421928932
83,42348797223586
83,8814437511411
84,3394021318222
84,35713809868793
84,79736307291974
85,25532653378853
85,63750417150592
85,7132924728406
86,17126085175619
86,62923163057616
86,91787234116616
87,08720477288318
87,54518024025903
88,00315799707161
88,19824251681483
88,46113800844023
88,91912023826416
89,37710465375831
89,47861461059642
89,83509122022983
90,29307990626604
90,75107067844817
90,75898854177508
91,20906350620675
91,66705835987092
92,03936423404926
92,12505520672985
92,58305401909928
93,04105476681217
93,31974161398676
93,49905742274677
93,95706195760513
94,60012061278336
95,88050116393026
97,16088320849067
98,44126668659852
99,7216515413916
101,00203772295968
102,28242517989105
103,56281386391268
104,84320373055574
106,12359473735661
107,40398684203859
108,68438000683798
109,96477419312787
110,818483373083
110,83832378477739
110,85816697457159
110,87801294168102
110,89786168256833
110,91771319779045
110,93756748500284
110,95742454364706
110,97728437082218
110,9971469656
111,01701232656937
111,03688045232003
111,05675134185167
111,0766249925654
111,09650140283043
111,11638057313665
111,13626250018142
111,15614718296845
111,17603462009353
111,19592481015343
111,21581775215392
111,23571344350414
111,24516936614182
111,25561188328624
111,2755130705081
112,5255654925522
113,80596253938214
115,08636047489223
116,36675927026293
117,64715889788627
118,92755932922715
120,2079605391521
121,48836250341583
122,76876519691943
124,04916859820243
125,3295726846935
126,02506317029508
126,0989784176271
126,17379291124986
126,2495050511002
126,32611322455347
126,40361580105635
126,60997743399109
126,76077281436957
126,83859251973067
126,91730153396107
126,99689820419917
127,07738086320728
127,15874782727187
127,24099740129242
127,32412787340405
127,40813752074762
127,49302460395822
127,57878737294291
127,66542406149823
127,75293289308574
127,84131207532315
127,93055980576642
128,0206742665229
128,11165363003093
128,20349605358146
147,29031129814658
147,71126182285934
148,13221623872792
148,55317451360574
148,97413661584818
149,39510251065366
149,81607216732624
150,23704555496494
150,46369926036112
150,4836978270037
150,50369839808064
150,52370097342302
150,54370555104762
150,5637121307106
150,58372071209257
150,60373129343867
150,62374387380038
150,64375845356486
150,66377503138125
150,6837936070832
150,70381417869086
150,72383674596276
150,74386130858176
150,7638878647968
163,3876886480769
164,26957743146647
175,36675726124088
175,7883885106721
176,21001977871816
176,63165106266626
177,05328236441855
177,4749136823727
177,89654501732466
178,31817636891023
178,73980773857735
179,16143912342795
179,58307052537023
180,0047019429997
180,42633337692658
180,8479648275067
181,26959629359382
181,6912277761957
182,11285927462623
182,5344907881367
182,95612231734302
183,37775386260643
183,79938542278632
184,22101699824574
184,51962670823215
184,64264859025428
184,92057765780504
185,06428019611818
185,32162041878308
185,7227543964141
186,12397900235877
186,5252936489972
186,9266977584722
187,32819075434602
187,72977206698457
188,1314411315663
188,53319738654534
188,93504027499435
189,33696924674712
189,73898375334934
190,1410832529436
190,54326720819046
190,94553508405295
191,34788635262066
191,75032048830525
192,15283696973196
192,55543528120842
192,95811491123627
193,36087535040588
193,76371609547056
209,19146766901738
209,542437958016
209,89366836288383
210,2451575786056
210,59690431010569
210,9489072690561
211,30116517640758
211,653676756474
212,00644074592478
212,3594558855301
212,71272092556063
213,06623462366122
213,41999574362555
213,7740030563051
214,12825534212598
214,48275138586422
214,83748998155747
215,1924699303417
215,54769003853767
215,90314912198832
216,2588460017381
216,61477950564213
