0,0
0,0
0,0
0,0
0,0
0,6195099526647283
1,0045572076758773
1,2390199098169106
1,8585298697751202
2,009114425830715
2,031805985550693
2,0819132495462904
2,478039834919463
3,0136716543816195
3,0975498034026643
3,717059775224725
4,018228893944414
4,063611979720185
4,163826487904138
4,336569752232914
4,956079732579959
5,022786143204548
5,158654498017681
5,575589717497375
6,027343402943626
6,095417982757154
6,195099705753645
6,245739717202466
6,814609697348767
7,031900672995861
7,434119694130017
8,036457953527028
8,053629694250114
8,127223994635308
8,327652934618003
8,673139698241897
9,041015245070067
9,292649706437055
9,912159718338048
10,045572546393311
10,159030015524513
10,317308753491131
10,53166973489233
11,050129858029695
11,151179754785453
11,77068977863318
12,054687180144995
12,190836045084998
12,390199806435506
13,009709838192435
13,059244512573429
14,063801855563659
14,22264208363023
15,068359208784118
15,475962765829728
16,07291657309931
16,254448131069132
17,077473947111788
18,08203133160315
18,28625418732287
19,08658872587468
20,091146131158027
20,318060252051694
20,63461653567657
21,095703547370302
22,100260973445618
22,349866325987616
23,104818409834024
24,10937585670129
24,381672408594728
25,113933313964527
25,793270062654692
26,118490781623724
26,41347850040892
27,12304825959599
28,12760574866293
28,445284600501974
28,875500711849238
29,132163247427105
29,935691484813507
30,477090709605935
30,9519233474072
31,21068131367826
32,50889682777332
32,675335528287775
34,30536978856232
34,54070295475542
36,07837526566133
36,110576389477366
36,572509090408616
37,974331442394615
38,60431523487651
39,975748357185644
40,63612138821162
41,269229188274586
42,66792755075368
44,69973372174437
46,427881744977554
46,731539901968254
48,76334609047085
50,79515228837649
51,586534058405896
52,82695849456081
53,30502407238836
53,380821420624216
53,4398109038546
53,66631068276056
53,78359870205153
54,33242025422778
54,46900930294388
54,858764709585984
55,08014699640524
55,14146638521109
55,55136401275585
55,81392347173251
56,01881466279568
56,108539378488935
56,486380562652165
56,74518612960443
56,79781880310447
56,89057093401415
57,13901381433292
57,15883765846271
57,61446114280917
57,8312947580348
58,4303046623108
58,553137639432464
58,9223771669171
59,608083386346195
59,88161993267073
60,77324383185364
60,95418340883072
61,481628213198576
61,90383795825033
62,04240977067121
62,98598965921911
63,219040710939076
63,40933636545706
64,53931398080071
65,01779591881427
65,08285417498583
66,62122716816764
67,06253055576036
68,70314034365171
68,76559026940124
69,38510031363738
70,00461036121237
70,6241204133577
70,78505350936653
71,2436304682261
71,86314052758193
72,48265059159104
72,86696666531216
73,10216065832321
73,65860856331236
73,72167072962571
74,09211065091353
74,34118080549858
74,55834402906903
74,94887980935961
74,96069088471025
75,05669874446586
75,58020096849225
75,58653945694735
76,14720892314111
76,19971105499734
76,73803141720782
76,81922114607275
77,0307929436378
77,3583160623396
77,4387312417185
